GeneID,SNP_Count,Exon_Length,SNP_Density,Expression
FBgn0032429,5,1715,0.0029154518950437317,1029.1304347826087
FBgn0032430,0,1815,0.0,349.2826086956522
FBgn0032431,2,266,0.007518796992481203,45.65217391304348
FBgn0265298,7,1928,0.0036307053941908715,1352.4347826086957
FBgn0020443,12,2580,0.004651162790697674,3240.5
FBgn0032433,4,1754,0.002280501710376283,210.47826086956522
FBgn0032434,1,926,0.0010799136069114472,8.608695652173912
FBgn0032435,2,2743,0.0007291286912139992,11.456521739130435
FBgn0032436,4,1196,0.0033444816053511705,7.369565217391305
FBgn0259176,40,11223,0.0035641094181591373,15679.565217391304
FBgn0261709,4,827,0.0048367593712212815,4.739130434782608
FBgn0265807,11,962,0.011434511434511435,7.6521739130434785
FBgn0085424,14,3135,0.004465709728867623,58.04347826086956
FBgn0032439,14,754,0.01856763925729443,4.282608695652174
FBgn0004394,4,1849,0.002163331530557058,165.7608695652174
FBgn0032444,2,1916,0.0010438413361169101,1434.6304347826087
FBgn0032445,1,393,0.002544529262086514,242.8913043478261
FBgn0032446,1,881,0.0011350737797956867,37.26086956521739
FBgn0032447,11,1187,0.009267059814658803,791.0434782608696
FBgn0032449,4,3343,0.0011965300628178283,53.369565217391305
FBgn0032450,6,4406,0.0013617793917385383,175.8695652173913
FBgn0032454,2,4377,0.0004569339730408956,1187.7826086956522
FBgn0032455,1,4086,0.0002447381302006853,2027.0652173913043
FBgn0032456,1,1354,0.0007385524372230429,7552.717391304348
FBgn0032457,3,1382,0.002170767004341534,11.76086956521739
FBgn0264366,3,644,0.004658385093167702,1.2608695652173914
FBgn0266305,1,343,0.0029154518950437317,0.391304347826087
FBgn0266306,2,316,0.006329113924050633,0.15217391304347827
FBgn0040508,2,941,0.0021253985122210413,70.19565217391305
FBgn0040509,0,3557,0.0,9.173913043478262
FBgn0040510,0,169,0.0,36.369565217391305
FBgn0040506,1,3448,0.0002900232018561485,2.652173913043478
FBgn0032462,0,1030,0.0,1.1956521739130435
FBgn0263598,5,491,0.010183299389002037,5982.0
FBgn0032464,2,2445,0.0008179959100204499,88.73913043478261
FBgn0032465,2,1207,0.0016570008285004142,939.4130434782609
FBgn0265262,6,1476,0.0040650406504065045,6014.586956521739
FBgn0021796,0,1471,0.0,1399.6521739130435
FBgn0032467,0,2802,0.0,1801.391304347826
FBgn0028965,0,1366,0.0,554.5
FBgn0262160,0,1079,0.0,8818.521739130434
FBgn0032470,1,212,0.0047169811320754715,319.2826086956522
FBgn0262352,1,1119,0.0008936550491510277,22.82608695652174
FBgn0032471,6,4007,0.0014973795857249812,84.65217391304348
FBgn0028410,3,1303,0.0023023791250959325,4.478260869565218
FBgn0032473,1,2364,0.00042301184433164127,6.630434782608695
FBgn0032474,3,1691,0.0017740981667652277,2259.7608695652175
FBgn0024291,6,3809,0.0015752165922814387,2394.108695652174
FBgn0032475,0,513,0.0,1240.7391304347825
FBgn0264546,0,314,0.0,2.9782608695652173
FBgn0032477,1,1557,0.0006422607578676942,866.304347826087
FBgn0032478,3,1262,0.002377179080824089,59.08695652173913
FBgn0032479,12,3799,0.0031587259805211897,6670.413043478261
FBgn0032480,0,517,0.0,1965.891304347826
FBgn0032481,6,5882,0.0010200612036722204,1038.5434782608695
FBgn0032482,0,497,0.0,5266.673913043478
FBgn0032484,0,348,0.0,1143.804347826087
FBgn0032485,9,3184,0.002826633165829146,1271.8695652173913
FBgn0032487,1,903,0.0011074197120708748,107.1304347826087
FBgn0032488,2,1721,0.0011621150493898896,631.6304347826087
FBgn0032490,4,902,0.004434589800443459,0.41304347826086957
FBgn0027586,2,1044,0.0019157088122605363,5956.913043478261
FBgn0032494,2,938,0.0021321961620469083,4002.978260869565
FBgn0266869,4,522,0.007662835249042145,23.717391304347824
FBgn0032495,3,1574,0.0019059720457433292,591.8913043478261
FBgn0284244,3,2672,0.001122754491017964,201.7608695652174
FBgn0264894,7,2227,0.003143242029636282,5661.45652173913
FBgn0051848,2,816,0.0024509803921568627,5.065217391304348
FBgn0028406,5,2146,0.002329916123019571,657.1086956521739
FBgn0264892,5,1486,0.0033647375504710633,20.91304347826087
FBgn0032499,1,2755,0.0003629764065335753,731.8913043478261
FBgn0266307,0,631,0.0,3.369565217391304
FBgn0051729,2,2269,0.0008814455707360071,6272.260869565217
FBgn0264308,3,485,0.006185567010309278,2717.913043478261
FBgn0032506,11,1651,0.006662628709872804,1384.608695652174
FBgn0032507,1,1191,0.0008396305625524769,892.7391304347826
FBgn0032509,0,837,0.0,921.1304347826087
FBgn0051852,0,1335,0.0,515.1304347826087
FBgn0051855,2,1064,0.0018796992481203006,427.1304347826087
FBgn0032511,0,1194,0.0,1574.5
FBgn0032512,8,3965,0.00201765447667087,721.1521739130435
FBgn0032513,6,2327,0.002578427159432746,973.8695652173913
FBgn0032514,6,1972,0.0030425963488843813,506.4347826086956
FBgn0025724,2,3066,0.0006523157208088715,2020.804347826087
FBgn0032515,0,697,0.0,2826.5652173913045
FBgn0032516,0,364,0.0,421.89130434782606
FBgn0032517,6,6023,0.0009961813049975095,351.4130434782609
FBgn0032518,7,1189,0.005887300252312868,14060.391304347826
FBgn0032520,5,3362,0.00148720999405116,93.34782608695652
FBgn0265811,5,871,0.0057405281285878304,5.978260869565218
FBgn0032521,4,988,0.004048582995951417,422.7608695652174
FBgn0032523,1,737,0.0013568521031207597,0.32608695652173914
FBgn0263354,13,4199,0.0030959752321981426,617.1739130434783
FBgn0264432,3,690,0.004347826086956522,47.02173913043478
FBgn0026760,7,3584,0.001953125,17.67391304347826
FBgn0032524,2,1335,0.00149812734082397,533.6521739130435
FBgn0032525,2,1894,0.0010559662090813093,62.23913043478261
FBgn0284224,10,5345,0.0018709073900841909,0.0
FBgn0023407,18,6473,0.002780781708635872,3039.695652173913
FBgn0053640,1,537,0.00186219739292365,4.3478260869565215
FBgn0053641,0,721,0.0,1.4565217391304348
FBgn0053642,1,702,0.0014245014245014246,0.43478260869565216
FBgn0053643,2,537,0.0037243947858473,0.0
FBgn0053644,0,477,0.0,0.021739130434782608
FBgn0053645,1,570,0.0017543859649122807,0.10869565217391304
FBgn0028942,2,835,0.0023952095808383233,9.891304347826088
FBgn0032530,1,751,0.0013315579227696406,24.32608695652174
FBgn0259984,4,1700,0.002352941176470588,900.2608695652174
FBgn0028546,7,1370,0.0051094890510948905,844.4782608695652
FBgn0265939,2,331,0.006042296072507553,0.2608695652173913
FBgn0028527,13,2234,0.005819158460161146,1655.5217391304348
FBgn0051814,13,3946,0.003294475418144957,643.0869565217391
FBgn0028848,6,3248,0.0018472906403940886,90.56521739130434
FBgn0028847,2,823,0.002430133657351154,55.891304347826086
FBgn0028541,2,512,0.00390625,1548.195652173913
FBgn0266140,9,1273,0.007069913589945012,0.5217391304347826
FBgn0263206,0,303,0.0,1.0434782608695652
FBgn0028540,18,2621,0.006867607783288821,837.1086956521739
FBgn0051845,7,868,0.008064516129032258,2.8260869565217392
FBgn0024846,1,1821,0.0005491488193300384,786.695652173913
FBgn0028932,0,836,0.0,307.95652173913044
FBgn0028539,2,4242,0.0004714757190004715,2772.0652173913045
FBgn0028931,0,1221,0.0,122.23913043478261
FBgn0028538,4,5818,0.0006875214850464077,1697.804347826087
FBgn0027844,3,1456,0.0020604395604395605,5283.195652173913
FBgn0028658,11,2528,0.00435126582278481,177.2826086956522
FBgn0028919,6,1042,0.005758157389635317,244.8695652173913
FBgn0001965,9,5635,0.0015971606033717836,2290.9347826086955
FBgn0000153,1,866,0.0011547344110854503,838.5434782608696
FBgn0004406,0,3679,0.0,177.17391304347825
FBgn0001961,3,726,0.004132231404958678,2625.4347826086955
FBgn0015271,2,1687,0.0011855364552459987,96.1086956521739
FBgn0064115,1,1570,0.0006369426751592356,0.0
FBgn0004407,1,1570,0.0006369426751592356,0.0
FBgn0260407,2,707,0.002828854314002829,303.82608695652175
FBgn0028509,5,2624,0.0019054878048780487,2500.3260869565215
FBgn0053307,10,1706,0.005861664712778429,1375.1739130434783
FBgn0053306,0,800,0.0,14.0
FBgn0028920,5,1966,0.00254323499491353,73.95652173913044
FBgn0028534,0,923,0.0,57.5
FBgn0028533,0,1882,0.0,37.891304347826086
FBgn0028532,3,867,0.0034602076124567475,8.76086956521739
FBgn0266142,5,637,0.007849293563579277,0.2608695652173913
FBgn0019890,10,3023,0.0033079722130334105,3911.0652173913045
FBgn0012037,1,1009,0.0009910802775024777,1218.9130434782608
FBgn0032535,3,2222,0.0013501350135013501,1.4130434782608696
FBgn0028938,4,3401,0.0011761246692149367,10.847826086956522
FBgn0261628,2,983,0.002034587995930824,329.2608695652174
FBgn0032538,3,1333,0.002250562640660165,35.08695652173913
FBgn0028544,0,1413,0.0,16.347826086956523
FBgn0032536,2,1403,0.0014255167498218105,1097.8260869565217
FBgn0261514,6,1896,0.0031645569620253164,22.08695652173913
FBgn0027929,2,587,0.0034071550255536627,250.02173913043478
FBgn0028543,2,1435,0.0013937282229965157,3855.695652173913
FBgn0054003,0,466,0.0,130.6304347826087
FBgn0028542,2,1478,0.0013531799729364006,428.2608695652174
FBgn0028936,1,658,0.001519756838905775,678.5434782608696
FBgn0028430,5,912,0.005482456140350877,34.08695652173913
FBgn0259896,8,3015,0.0026533996683250414,748.7173913043479
FBgn0028940,7,1766,0.003963759909399773,3202.4347826086955
FBgn0028939,9,1592,0.005653266331658292,254.06521739130434
FBgn0003255,10,5386,0.001856665428889714,170.34782608695653
FBgn0261582,3,833,0.003601440576230492,10.347826086956522
FBgn0027348,2,307,0.006514657980456026,2680.6739130434785
FBgn0028872,0,1216,0.0,16.97826086956522
FBgn0028875,19,5843,0.0032517542358377546,3543.2391304347825
FBgn0283651,3,2196,0.001366120218579235,608.2173913043479
FBgn0028526,1,349,0.0028653295128939827,12043.565217391304
FBgn0051769,1,1086,0.0009208103130755065,4008.1304347826085
FBgn0263037,8,2025,0.003950617283950617,1.6521739130434783
FBgn0263038,6,4314,0.0013908205841446453,1.565217391304348
FBgn0016930,8,5067,0.0015788434971383462,2682.2391304347825
FBgn0265147,4,357,0.011204481792717087,0.8913043478260869
FBgn0052971,2,968,0.002066115702479339,8.326086956521738
FBgn0263648,4,551,0.007259528130671506,4.478260869565218
FBgn0263649,13,1860,0.006989247311827957,1.2608695652173914
FBgn0261563,10,3534,0.0028296547821165816,297.0869565217391
FBgn0261529,1,4826,0.00020721094073767094,51.73913043478261
FBgn0028916,4,1725,0.002318840579710145,1134.5217391304348
FBgn0028530,1,1433,0.0006978367062107466,324.5869565217391
FBgn0261534,3,1241,0.0024174053182917004,260.6304347826087
FBgn0262354,0,491,0.0,4.978260869565218
FBgn0261535,1,2321,0.00043084877208099956,371.2826086956522
FBgn0015791,9,1493,0.006028131279303416,3705.9347826086955
FBgn0266145,6,814,0.007371007371007371,35.84782608695652
FBgn0266428,1,1953,0.0005120327700972862,63.608695652173914
FBgn0015546,27,4329,0.006237006237006237,484.4130434782609
FBgn0020258,4,2462,0.0016246953696181965,118.1086956521739
FBgn0004858,0,1661,0.0,1114.304347826087
FBgn0264810,0,545,0.0,0.21739130434782608
FBgn0028871,0,813,0.0,0.2826086956521739
FBgn0005771,4,4578,0.0008737439930100481,2054.391304347826
FBgn0053648,0,449,0.0,3.5
FBgn0250844,1,1020,0.000980392156862745,102.02173913043478
FBgn0266148,5,543,0.009208103130755065,5.369565217391305
FBgn0261566,1,251,0.00398406374501992,1.9565217391304348
FBgn0003016,10,1680,0.005952380952380952,1726.7173913043478
FBgn0000056,1,531,0.0018832391713747645,0.0
FBgn0000055,1,309,0.003236245954692557,134.95652173913044
FBgn0028855,1,701,0.0014265335235378032,186.8695652173913
FBgn0085194,0,1019,0.0,280.5869565217391
FBgn0261571,1,5002,0.00019992003198720512,6.391304347826087
FBgn0028537,0,882,0.0,0.0
FBgn0260954,0,882,0.0,0.0
FBgn0085195,1,1665,0.0006006006006006006,17394.652173913044
FBgn0261567,0,344,0.0,16.043478260869566
FBgn0260955,2,279,0.007168458781362007,3.217391304347826
FBgn0032549,2,317,0.006309148264984227,16.23913043478261
FBgn0032551,3,1103,0.0027198549410698096,3.5
FBgn0028866,3,1857,0.0016155088852988692,3.5217391304347827
FBgn0250834,9,909,0.009900990099009901,43.93478260869565
FBgn0053309,0,1779,0.0,19.565217391304348
FBgn0264349,7,1545,0.004530744336569579,21.32608695652174
FBgn0261568,0,669,0.0,5.913043478260869
FBgn0028886,0,400,0.0,594.9565217391304
FBgn0032553,2,1032,0.001937984496124031,33.15217391304348
FBgn0032554,9,1716,0.005244755244755245,19.782608695652176
FBgn0013300,6,244,0.02459016393442623,34.73913043478261
FBgn0013301,1,679,0.0014727540500736377,65.45652173913044
FBgn0259213,7,1777,0.0039392234102419805,1794.4565217391305
FBgn0028887,3,5860,0.0005119453924914676,12.73913043478261
FBgn0086711,9,1135,0.007929515418502203,344.30434782608694
FBgn0040228,1,730,0.0013698630136986301,307.10869565217394
FBgn0261881,1,800,0.00125,169.80434782608697
FBgn0283659,0,413,0.0,122.6086956521739
FBgn0051832,3,762,0.003937007874015748,22.804347826086957
FBgn0260446,17,3420,0.004970760233918129,1662.9565217391305
FBgn0041713,0,728,0.0,2021.3260869565217
FBgn0001977,9,2358,0.003816793893129771,860.8260869565217
FBgn0004837,1,1739,0.0005750431282346176,389.30434782608694
FBgn0000317,5,966,0.005175983436853002,944.2826086956521
FBgn0053679,0,755,0.0,19.17391304347826
FBgn0010422,6,2524,0.002377179080824089,989.2608695652174
FBgn0283440,0,208,0.0,1.608695652173913
FBgn0283442,2,283,0.007067137809187279,21.608695652173914
FBgn0024183,3,543,0.0055248618784530384,6450.934782608696
FBgn0028878,3,2122,0.001413760603204524,1.2826086956521738
FBgn0264435,7,987,0.0070921985815602835,1.434782608695652
FBgn0028888,26,3526,0.00737379466817924,1312.3695652173913
FBgn0259965,0,212,0.0,17.282608695652176
FBgn0263089,1,788,0.0012690355329949238,2.5
FBgn0262875,4,799,0.0050062578222778474,1.4565217391304348
FBgn0028516,1,734,0.0013623978201634877,35.391304347826086
FBgn0028862,10,2232,0.004480286738351254,1314.5217391304348
FBgn0259982,0,1443,0.0,114.6086956521739
FBgn0045842,5,4053,0.001233654083395016,1046.1304347826087
FBgn0261268,8,3552,0.0022522522522522522,2788.8478260869565
FBgn0086691,3,363,0.008264462809917356,1187.9565217391305
FBgn0263765,4,655,0.0061068702290076335,3.5
FBgn0011239,9,1494,0.006024096385542169,16.108695652173914
FBgn0264264,10,1897,0.005271481286241434,1.2826086956521738
FBgn0266163,2,378,0.005291005291005291,0.6521739130434783
FBgn0001983,3,2222,0.0013501350135013501,0.8260869565217391
FBgn0002524,10,2213,0.004518752824220515,1043.5434782608695
FBgn0264261,7,2022,0.0034619188921859545,0.8913043478260869
FBgn0259922,5,670,0.007462686567164179,14.304347826086957
FBgn0028880,4,1201,0.0033305578684429643,23.891304347826086
FBgn0028370,8,4079,0.001961265015935278,1188.0
FBgn0028944,0,789,0.0,8.304347826086957
FBgn0028949,1,1185,0.0008438818565400844,1.673913043478261
FBgn0028948,4,942,0.004246284501061571,0.6739130434782609
FBgn0028947,2,849,0.002355712603062426,0.10869565217391304
FBgn0028946,2,1290,0.0015503875968992248,1.0869565217391304
FBgn0028945,1,813,0.0012300123001230013,2.760869565217391
FBgn0028518,13,5930,0.0021922428330522765,8.391304347826088
FBgn0028864,0,1483,0.0,0.0
FBgn0028517,0,950,0.0,0.0
FBgn0028863,0,630,0.0,2652.4565217391305
FBgn0051780,0,1483,0.0,0.0
FBgn0051827,0,950,0.0,0.0
FBgn0010382,6,1518,0.003952569169960474,109.0
FBgn0266309,3,686,0.004373177842565598,1.7608695652173914
FBgn0001989,1,784,0.0012755102040816326,1265.0
FBgn0001986,9,3585,0.002510460251046025,517.1521739130435
FBgn0001987,2,1066,0.001876172607879925,1281.8478260869565
FBgn0028507,12,1664,0.007211538461538462,568.3260869565217
FBgn0001990,8,730,0.010958904109589041,279.5
FBgn0041627,3,2304,0.0013020833333333333,375.17391304347825
FBgn0051826,1,646,0.0015479876160990713,127.47826086956522
FBgn0028901,5,6001,0.0008331944675887352,40.58695652173913
FBgn0265813,18,3515,0.005120910384068279,99.5
FBgn0262150,11,2193,0.005015959872321021,291.4347826086956
FBgn0265812,0,765,0.0,1.2173913043478262
FBgn0028903,0,2670,0.0,38.54347826086956
FBgn0028902,0,1052,0.0,68.1304347826087
FBgn0261924,3,410,0.007317073170731708,0.08695652173913043
FBgn0261925,6,865,0.006936416184971098,7.130434782608695
FBgn0028935,2,2901,0.0006894174422612892,29.41304347826087
FBgn0265668,2,343,0.0058309037900874635,1.0
FBgn0041183,3,4219,0.000711068973690448,23.543478260869566
FBgn0051735,1,969,0.0010319917440660474,40.97826086956522
FBgn0051823,1,1403,0.0007127583749109052,2.5869565217391304
FBgn0051821,0,784,0.0,14.391304347826088
FBgn0032577,1,611,0.0016366612111292963,17.543478260869566
FBgn0028514,2,2832,0.0007062146892655367,2.717391304347826
FBgn0028857,3,1293,0.002320185614849188,42.15217391304348
FBgn0028856,3,443,0.006772009029345372,28.130434782608695
FBgn0264347,8,820,0.00975609756097561,13.456521739130435
FBgn0028645,4,862,0.004640371229698376,1189.8695652173913
FBgn0028858,3,1300,0.002307692307692308,9.826086956521738
FBgn0028644,16,2497,0.006407689227072487,638.5
FBgn0264373,3,509,0.005893909626719057,0.5434782608695652
FBgn0264374,4,461,0.008676789587852495,2.0869565217391304
FBgn0045827,2,1176,0.0017006802721088435,0.0
FBgn0264364,2,1126,0.0017761989342806395,0.0
FBgn0051820,4,633,0.00631911532385466,190.7173913043478
FBgn0000182,14,2087,0.006708193579300431,0.5652173913043478
FBgn0266459,12,2450,0.004897959183673469,0.0
FBgn0013433,6,2448,0.0024509803921568627,439.39130434782606
FBgn0085197,0,492,0.0,138.7826086956522
FBgn0001991,3,1384,0.002167630057803468,4937.086956521739
FBgn0264350,3,1132,0.00265017667844523,4.8478260869565215
FBgn0028893,1,1690,0.000591715976331361,32.32608695652174
FBgn0264392,3,737,0.004070556309362279,0.6086956521739131
FBgn0261999,13,2437,0.005334427574887156,1369.108695652174
FBgn0262000,8,3500,0.002285714285714286,9.782608695652174
FBgn0284225,14,2770,0.005054151624548736,0.0
FBgn0024734,7,1611,0.004345127250155183,278.5869565217391
FBgn0028515,4,1484,0.0026954177897574125,1133.8695652173913
FBgn0002673,0,322,0.0,73.82608695652173
FBgn0028897,1,1083,0.0009233610341643582,64.21739130434783
FBgn0001994,7,6059,0.0011553061561313748,3635.608695652174
FBgn0040079,0,2439,0.0,1064.2826086956522
FBgn0032582,0,1597,0.0,7.369565217391305
FBgn0028375,9,3130,0.002875399361022364,525.4782608695652
FBgn0028895,2,296,0.006756756756756757,141.2391304347826
FBgn0028894,4,1019,0.003925417075564278,405.9347826086956
FBgn0028525,5,2262,0.0022104332449160036,4.3478260869565215
FBgn0015338,7,1126,0.006216696269982238,673.6521739130435
FBgn0011708,2,1875,0.0010666666666666667,2118.913043478261
FBgn0000339,7,1308,0.005351681957186544,1089.7173913043478
FBgn0001086,0,1996,0.0,19.434782608695652
FBgn0000250,8,2795,0.0028622540250447226,4342.739130434783
FBgn0001995,2,1012,0.001976284584980237,565.2173913043479
FBgn0040984,0,732,0.0,0.391304347826087
FBgn0028899,8,7203,0.0011106483409690406,87.32608695652173
FBgn0259151,2,1949,0.001026167265264238,34.58695652173913
FBgn0000307,2,6219,0.00032159511175430133,1714.2173913043478
FBgn0087041,1,1507,0.0006635700066357001,0.0
FBgn0028506,3,1528,0.001963350785340314,193.58695652173913
FBgn0025678,2,3112,0.0006426735218508997,1512.6739130434783
FBgn0028841,4,747,0.00535475234270415,33.65217391304348
FBgn0028523,3,2192,0.0013686131386861315,693.8695652173913
FBgn0020416,0,1445,0.0,2807.3695652173915
FBgn0020415,4,1017,0.003933136676499509,4176.413043478261
FBgn0020414,27,5669,0.0047627447521608746,5353.195652173913
FBgn0032585,4,1982,0.0020181634712411706,0.41304347826086957
FBgn0266329,5,532,0.009398496240601503,0.45652173913043476
FBgn0032586,5,1680,0.002976190476190476,3563.804347826087
FBgn0032587,17,3996,0.004254254254254255,1039.891304347826
FBgn0051816,1,509,0.0019646365422396855,22.26086956521739
FBgn0259735,20,12472,0.001603592046183451,2874.3260869565215
FBgn0032588,6,790,0.007594936708860759,53.391304347826086
FBgn0032593,4,2063,0.0019389238972370335,33.54347826086956
FBgn0001185,6,1790,0.0033519553072625698,735.2826086956521
FBgn0267347,0,282,0.0,20.52173913043478
FBgn0051807,5,931,0.0053705692803437165,4.6521739130434785
FBgn0261278,4,815,0.0049079754601227,1418.2391304347825
FBgn0062978,3,1929,0.0015552099533437014,5324.804347826087
FBgn0086907,2,584,0.003424657534246575,96.17391304347827
FBgn0284248,1,681,0.0014684287812041115,8443.391304347826
FBgn0027779,7,2110,0.0033175355450236967,4801.260869565217
FBgn0051812,10,1369,0.007304601899196494,70.78260869565217
FBgn0032595,2,529,0.003780718336483932,257.3695652173913
FBgn0032596,4,755,0.005298013245033113,1092.7391304347825
FBgn0015391,1,4521,0.00022119000221190003,308.82608695652175
FBgn0032598,2,2265,0.0008830022075055188,16.065217391304348
FBgn0261068,0,1550,0.0,209.43478260869566
FBgn0032600,48,11405,0.004208680403331872,3321.8478260869565
FBgn0032601,1,306,0.0032679738562091504,608.195652173913
FBgn0032602,2,934,0.0021413276231263384,2.6739130434782608
FBgn0264695,3,1220,0.002459016393442623,24954.021739130436
FBgn0000406,0,1250,0.0,17400.32608695652
FBgn0032603,3,548,0.005474452554744526,1472.1521739130435
FBgn0040261,5,1620,0.0030864197530864196,1.3695652173913044
FBgn0040260,0,2453,0.0,699.8695652173913
FBgn0032609,1,272,0.003676470588235294,71.0
FBgn0086673,2,843,0.002372479240806643,33.04347826086956
FBgn0004797,7,925,0.0075675675675675675,1234.9565217391305
FBgn0022213,0,3237,0.0,774.8913043478261
FBgn0051739,5,2060,0.0024271844660194173,1332.1304347826087
FBgn0032612,1,433,0.0023094688221709007,32.02173913043478
FBgn0266492,3,622,0.00482315112540193,0.2391304347826087
FBgn0266491,0,35,0.0,0.0
FBgn0032614,14,2619,0.005345551737304314,562.1521739130435
FBgn0051810,2,1138,0.0017574692442882249,65.41304347826087
FBgn0051809,5,678,0.007374631268436578,95.30434782608695
FBgn0032615,4,1041,0.0038424591738712775,57.15217391304348
FBgn0264440,2,418,0.004784688995215311,0.0
FBgn0051781,8,2961,0.002701789935832489,3346.2391304347825
FBgn0052832,2,1005,0.001990049751243781,29.5
FBgn0032618,0,1833,0.0,0.0
FBgn0085342,1,2239,0.00044662795891022776,0.0
FBgn0040985,2,1122,0.0017825311942959,3587.913043478261
FBgn0265542,2,933,0.0021436227224008574,1.3043478260869565
FBgn0051805,3,1514,0.0019815059445178335,25.608695652173914
FBgn0032620,3,1562,0.0019206145966709346,41.23913043478261
FBgn0261671,1,300,0.0033333333333333335,3633.695652173913
FBgn0026150,4,2066,0.001936108422071636,392.3695652173913
FBgn0262355,2,604,0.0033112582781456954,2.4130434782608696
FBgn0265543,2,552,0.0036231884057971015,0.10869565217391304
FBgn0265579,0,332,0.0,3.9782608695652173
FBgn0032624,0,3183,0.0,80.3695652173913
FBgn0264346,2,579,0.0034542314335060447,1.2826086956521738
FBgn0032625,2,746,0.002680965147453083,14.108695652173912
FBgn0264367,3,863,0.0034762456546929316,0.13043478260869565
FBgn0051784,2,2462,0.0008123476848090983,37.21739130434783
FBgn0265607,20,3782,0.005288207297726071,0.0
FBgn0083942,18,4457,0.004038590980480144,0.0
FBgn0045487,2,1176,0.0017006802721088435,1.2391304347826086
FBgn0045486,1,1185,0.0008438818565400844,3.0217391304347827
FBgn0045485,1,1173,0.0008525149190110827,4.3478260869565215
FBgn0046888,2,1233,0.0016220600162206002,1.434782608695652
FBgn0032629,8,3333,0.0024002400240024004,626.8478260869565
FBgn0032631,5,1266,0.0039494470774091624,0.2391304347826087
FBgn0265270,20,2022,0.009891196834817012,51.80434782608695
FBgn0265446,0,414,0.0,0.2608695652173913
FBgn0032633,16,4057,0.003943800838057678,1305.5
FBgn0020503,13,2746,0.0047341587764020395,9868.5
FBgn0032634,2,516,0.003875968992248062,331.2173913043478
FBgn0032635,1,1683,0.0005941770647653001,452.04347826086956
FBgn0051803,2,929,0.002152852529601722,22.434782608695652
FBgn0011274,9,3236,0.002781211372064277,3854.478260869565
FBgn0032636,3,1758,0.0017064846416382253,45.608695652173914
FBgn0053928,1,543,0.001841620626151013,3.0
FBgn0260632,0,378,0.0,2312.804347826087
FBgn0032637,1,853,0.0011723329425556857,102.15217391304348
FBgn0032638,2,1587,0.001260239445494644,1846.804347826087
FBgn0032639,2,1251,0.0015987210231814548,175.06521739130434
FBgn0000183,13,2997,0.004337671004337671,2327.195652173913
FBgn0032640,2,1463,0.001367053998632946,1576.5869565217392
FBgn0024689,0,1587,0.0,899.1304347826087
FBgn0032642,4,983,0.004069175991861648,646.4565217391304
FBgn0032643,4,1996,0.002004008016032064,928.5434782608696
FBgn0032644,3,1051,0.0028544243577545195,222.2826086956522
FBgn0263654,2,422,0.004739336492890996,0.0
FBgn0262857,2,422,0.004739336492890996,0.0
FBgn0262856,2,163,0.012269938650306749,0.17391304347826086
FBgn0003187,1,1399,0.0007147962830593281,72.34782608695652
FBgn0032645,1,773,0.00129366106080207,2.347826086956522
FBgn0032646,1,1526,0.000655307994757536,1042.4130434782608
FBgn0013810,0,623,0.0,65.02173913043478
FBgn0032647,3,3513,0.0008539709649871904,116.21739130434783
FBgn0032648,2,3362,0.000594883997620464,30.26086956521739
FBgn0032649,4,2787,0.0014352350197344816,27.891304347826086
FBgn0262996,4,469,0.008528784648187633,5.0
FBgn0032651,10,2656,0.0037650602409638554,393.7826086956522
FBgn0261089,11,1526,0.007208387942332897,2018.9130434782608
FBgn0262876,4,1180,0.003389830508474576,4.217391304347826
FBgn0015609,2,564,0.0035460992907801418,3170.695652173913
FBgn0262018,1,844,0.001184834123222749,928.0217391304348
FBgn0262960,3,925,0.003243243243243243,2.608695652173913
FBgn0262963,2,519,0.0038535645472061657,0.08695652173913043
FBgn0265549,0,562,0.0,0.10869565217391304
FBgn0265548,3,821,0.0036540803897685747,2.4565217391304346
FBgn0265547,3,1060,0.002830188679245283,1.0
FBgn0023096,1,12821,7.799703611262772e-05,42.06521739130435
FBgn0032656,5,3129,0.0015979546180888463,1130.7173913043478
FBgn0032658,2,2168,0.0009225092250922509,17.565217391304348
FBgn0261531,1,429,0.002331002331002331,39.93478260869565
FBgn0051740,1,606,0.0016501650165016502,284.9347826086956
FBgn0032660,10,2179,0.004589261128958238,20.58695652173913
FBgn0243486,0,360,0.0,1364.4782608695652
FBgn0000120,1,1310,0.0007633587786259542,150227.54347826086
FBgn0002939,6,2131,0.0028155795401220087,22.804347826086957
FBgn0051741,5,2046,0.0024437927663734115,0.21739130434782608
FBgn0032663,1,1317,0.0007593014426727411,0.7608695652173914
FBgn0265669,0,290,0.0,0.21739130434782608
FBgn0032666,0,836,0.0,12693.934782608696
FBgn0051785,3,1487,0.0020174848688634837,2.0434782608695654
FBgn0041184,0,209,0.0,1279.3478260869565
FBgn0032668,0,1282,0.0,13.347826086956522
FBgn0032669,0,417,0.0,41.80434782608695
FBgn0032670,1,953,0.001049317943336831,157.7391304347826
FBgn0032671,4,2050,0.001951219512195122,264.1304347826087
FBgn0261804,10,4081,0.002450379808870375,1863.4130434782608
FBgn0267486,10,6521,0.0015335071308081583,1175.3478260869565
FBgn0263332,1,857,0.0011668611435239206,1.173913043478261
FBgn0263325,2,625,0.0032,0.1956521739130435
FBgn0051788,1,214,0.004672897196261682,77.17391304347827
FBgn0265907,1,741,0.001349527665317139,1.8478260869565217
FBgn0263094,0,152,0.0,1.5
